瘤痢,瘤痢疙,老矫,扁柯(∑C),浅氢(deg),浅加(m/s),碍荐樊(mm),泅瘤扁拘(hPa),秦搁扁拘(hPa),嚼档(%)
702,劳魂,2026-01-14 17:00,5.2,0,0,0,1018.7,1020.1,38
702,劳魂,2026-01-14 18:00,3.4,0,0,0,1018.1,1019.5,48
702,劳魂,2026-01-14 19:00,2.6,0,0,0,1018,1019.4,55
702,劳魂,2026-01-14 20:00,2.2,0,0,0,1016.9,1018.3,60
702,劳魂,2026-01-14 21:00,2.9,0,0,0,1016.8,1018.2,66
702,劳魂,2026-01-14 22:00,4.4,0,0,0,1016.1,1017.5,64
702,劳魂,2026-01-14 23:00,5.1,,,0,1015.2,1016.6,68
702,劳魂,2026-01-15 00:00,5.4,,,0,1014.8,1016.2,72
702,劳魂,2026-01-15 01:00,6.5,100.6,,0,1013.9,1015.3,73
702,劳魂,2026-01-15 02:00,6.7,0,0,0,1013.7,1015.1,74
702,劳魂,2026-01-15 03:00,6.8,0,0,0,1013.6,1015,76
702,劳魂,2026-01-15 04:00,6.1,0,0,0,1013,1014.4,80
702,劳魂,2026-01-15 05:00,7.7,0,0,0,1012.5,1013.9,82
702,劳魂,2026-01-15 06:00,8.1,,,0,1012.3,1013.6,86
702,劳魂,2026-01-15 07:00,8.2,,,0,1012.4,1013.7,87
702,劳魂,2026-01-15 08:00,8.9,222,1.5,0,1012.6,1013.9,88
702,劳魂,2026-01-15 09:00,10.1,206.4,2.7,0,1012.5,1013.8,84
702,劳魂,2026-01-15 10:00,12.1,208.6,5.3,.1,1012.4,1013.7,78
702,劳魂,2026-01-15 11:00,12.3,254,5.8,0,1012.8,1014.1,72
702,劳魂,2026-01-15 12:00,12.5,250.1,6.9,0,1012.4,1013.7,72
702,劳魂,2026-01-15 13:00,11.7,260.8,6.9,0,1011.8,1013.1,76
702,劳魂,2026-01-15 14:00,11.7,266.3,5.2,0,1011.7,1013,76
702,劳魂,2026-01-15 15:00,11.2,254.2,4.8,0,1011.8,1013.1,76
702,劳魂,2026-01-15 16:00,10.1,252.7,4.1,0,1012.7,1014,77
702,劳魂,2026-01-15 17:00,8.5,249.3,4.5,0,1013.9,1015.2,77
702,劳魂,2026-01-15 18:00,7.2,271,3.7,0,1014.7,1016.1,78
702,劳魂,2026-01-15 19:00,5.6,267.9,2.8,0,1015.8,1017.2,84
702,劳魂,2026-01-15 20:00,5.3,276,3.5,0,1016.4,1017.8,84
702,劳魂,2026-01-15 21:00,.9,113,2.6,0,1017.2,1018.6,90
702,劳魂,2026-01-15 22:00,1,0,.3,0,1017.2,1018.6,93
702,劳魂,2026-01-15 23:00,-1.2,0,0,0,1017.7,1019.1,94
702,劳魂,2026-01-16 00:00,-.1,0,0,0,1017.9,1019.3,95
702,劳魂,2026-01-16 01:00,.7,120.9,.8,0,1017.9,1019.3,96
702,劳魂,2026-01-16 02:00,0,133.5,.7,0,1017.7,1019.1,96
702,劳魂,2026-01-16 03:00,1.5,47,.9,0,1017.6,1019,96
702,劳魂,2026-01-16 04:00,1.2,113.6,1.5,0,1017.1,1018.5,96
702,劳魂,2026-01-16 05:00,1.8,66.9,1.1,0,1016.6,1018,96
702,劳魂,2026-01-16 06:00,1.1,.3,1.1,0,1016.5,1017.9,96
702,劳魂,2026-01-16 07:00,-.3,340.3,2,0,1016.7,1018.1,96
702,劳魂,2026-01-16 08:00,-.8,30.5,1.7,0,1016.9,1018.3,96
702,劳魂,2026-01-16 09:00,-.4,350.1,1.8,0,1017.7,1019.1,96
702,劳魂,2026-01-16 10:00,-.2,0,.4,0,1018.5,1019.9,96
702,劳魂,2026-01-16 11:00,1.1,251.2,1.3,0,1018.8,1020.2,96
702,劳魂,2026-01-16 12:00,3.1,211.3,1.7,0,1018.6,1020,88
702,劳魂,2026-01-16 13:00,4.9,15,.6,0,1017.8,1019.2,75
702,劳魂,2026-01-16 14:00,7.3,126.9,1.9,0,1016.8,1018.2,65
702,劳魂,2026-01-16 15:00,9.3,119.9,1.7,0,1015.9,1017.2,51
702,劳魂,2026-01-16 16:00,11.2,0,.3,0,1015.6,1016.9,37
702,劳魂,2026-01-16 17:00,10.2,113.1,1.1,0,1015.2,1016.5,43
702,劳魂,2026-01-16 18:00,7,327.1,1.9,0,1015.4,1016.8,53
702,劳魂,2026-01-16 19:00,7.4,328.7,2.7,0,1015.9,1017.3,53
702,劳魂,2026-01-16 20:00,1.5,0,.1,0,1016.3,1017.7,74
702,劳魂,2026-01-16 21:00,1.2,0,.4,0,1016.8,1018.2,76
702,劳魂,2026-01-16 22:00,-1.9,0,.4,0,1017,1018.4,86
702,劳魂,2026-01-16 23:00,-.8,77.8,.5,0,1017.8,1019.2,86
702,劳魂,2026-01-17 00:00,-2.3,0,.1,0,1018.1,1019.5,88
702,劳魂,2026-01-17 01:00,-2.6,255,.5,0,1017.8,1019.2,88
702,劳魂,2026-01-17 02:00,0,255.4,.5,0,1018,1019.4,83
702,劳魂,2026-01-17 03:00,1.4,6.9,.5,0,1018.4,1019.8,79
702,劳魂,2026-01-17 04:00,2,68,1,0,1018.4,1019.8,78
702,劳魂,2026-01-17 05:00,.8,278.1,1.1,0,1018.3,1019.7,86
702,劳魂,2026-01-17 06:00,1.2,194,2.4,0,1018.6,1020,84
702,劳魂,2026-01-17 07:00,.1,0,.1,0,1018.9,1020.3,88
702,劳魂,2026-01-17 08:00,2.3,304.4,2.4,0,1019.6,1021,85
702,劳魂,2026-01-17 09:00,2.2,6.7,2.9,0,1020.3,1021.7,83
702,劳魂,2026-01-17 10:00,2.6,339.6,3.7,0,1021.1,1022.5,77
702,劳魂,2026-01-17 11:00,3.4,6,3,0,1021,1022.4,66
702,劳魂,2026-01-17 12:00,4.6,310.4,3.2,0,1020,1021.4,65
702,劳魂,2026-01-17 13:00,5.8,315.8,2.8,0,1019.1,1020.5,60
702,劳魂,2026-01-17 14:00,6.6,331.7,2.9,0,1018.3,1019.7,47
702,劳魂,2026-01-17 15:00,7.3,306.5,3.1,0,1018.1,1019.5,41
702,劳魂,2026-01-17 16:00,7.4,323.9,2.6,0,1018.3,1019.7,35
702,劳魂,2026-01-17 17:00,6.8,332.5,2.8,0,1018.6,1020,35
702,劳魂,2026-01-17 18:00,4.4,295.6,3.1,0,1019.2,1020.6,62
702,劳魂,2026-01-17 19:00,2,290,1.2,0,1019.4,1020.8,69
702,劳魂,2026-01-17 20:00,-1.4,159.8,.8,0,1019.8,1021.2,84
702,劳魂,2026-01-17 21:00,-2.2,242.4,.8,0,1020,1021.4,86
702,劳魂,2026-01-17 22:00,-2.9,100.9,1.4,0,1019.8,1021.2,87
702,劳魂,2026-01-17 23:00,-2.9,5.3,.6,0,1019.6,1021,87
702,劳魂,2026-01-18 00:00,-3.2,40.3,1.3,0,1019.6,1021,89
702,劳魂,2026-01-18 01:00,-3.9,0,.4,0,1019.5,1020.9,90
702,劳魂,2026-01-18 02:00,-3.6,313.4,1.4,0,1019.9,1021.3,89
702,劳魂,2026-01-18 03:00,-1.4,352.7,1.5,0,1020,1021.4,59
702,劳魂,2026-01-18 04:00,-3.4,45.7,1.5,0,1020.3,1021.7,78
702,劳魂,2026-01-18 05:00,-4.1,67.3,1.4,0,1020,1021.4,84
702,劳魂,2026-01-18 06:00,-3,333.3,.6,0,1020.4,1021.8,77
702,劳魂,2026-01-18 07:00,-5.1,117.2,2.7,0,1020,1021.4,87
702,劳魂,2026-01-18 08:00,-2.7,334.8,1.7,0,1019.7,1021.1,78
702,劳魂,2026-01-18 09:00,-1,334,2,0,1019.7,1021.1,68
702,劳魂,2026-01-18 10:00,.6,129.1,1.7,0,1019.5,1020.9,69
702,劳魂,2026-01-18 11:00,3.6,296.4,2.1,0,1019.5,1020.9,64
702,劳魂,2026-01-18 12:00,5.2,324.2,1.3,0,1018.6,1020,59
702,劳魂,2026-01-18 13:00,6.6,318,4,0,1017.9,1019.3,56
702,劳魂,2026-01-18 14:00,8.5,300.6,1,0,1016.9,1018.3,48
702,劳魂,2026-01-18 15:00,8.8,311.2,2.3,0,1016.8,1018.2,48
702,劳魂,2026-01-18 16:00,8.9,323.5,2.2,0,1016.8,1018.1,47
702,劳魂,2026-01-18 17:00,8.2,320.5,2.1,0,1017,1018.4,49
702,劳魂,2026-01-18 18:00,6.9,342.8,2.7,0,1017.7,1019.1,54
702,劳魂,2026-01-18 19:00,6.3,38.6,1.9,0,1018.3,1019.7,50
702,劳魂,2026-01-18 20:00,2.9,266.4,1.9,0,1018.8,1020.2,69
702,劳魂,2026-01-18 21:00,5,330.6,2.2,0,1019.2,1020.6,58
702,劳魂,2026-01-18 22:00,4.2,25.3,1.8,0,1019.5,1020.9,62
702,劳魂,2026-01-18 23:00,4.2,39.7,1.8,0,1019.8,1021.2,62
702,劳魂,2026-01-19 00:00,4,57,2.2,0,1019.7,1021.1,61
702,劳魂,2026-01-19 01:00,3.6,310.7,3.2,0,1019.7,1021.1,62
702,劳魂,2026-01-19 02:00,3.6,333.3,3.2,0,1019.9,1021.3,57
702,劳魂,2026-01-19 03:00,3.3,334.7,2.5,0,1020.6,1022,62
702,劳魂,2026-01-19 04:00,3,333.3,3,0,1020.4,1021.8,67
702,劳魂,2026-01-19 05:00,2.9,333.2,3.4,0,1020.4,1021.8,71
702,劳魂,2026-01-19 06:00,2.5,40,2.4,0,1020.6,1022,74
702,劳魂,2026-01-19 07:00,2,265.2,2.4,0,1021.2,1022.6,79
702,劳魂,2026-01-19 08:00,.9,331.6,2.9,.1,1022.1,1023.5,87
702,劳魂,2026-01-19 09:00,.2,322.9,2.9,.3,1022.4,1023.8,90
702,劳魂,2026-01-19 10:00,.5,348.2,2.8,.1,1022.7,1024.1,86
702,劳魂,2026-01-19 11:00,.7,288.2,2.8,0,1022.7,1024.1,79
702,劳魂,2026-01-19 12:00,1.4,315.8,4.1,0,1022.5,1023.9,63
702,劳魂,2026-01-19 13:00,1.9,290.5,3.4,0,1021.4,1022.8,62
702,劳魂,2026-01-19 14:00,1.3,297.7,4.8,0,1021,1022.4,62
702,劳魂,2026-01-19 15:00,1.4,273.5,4.8,0,1021.3,1022.7,62
702,劳魂,2026-01-19 16:00,1.1,277.9,5.1,0,1022.3,1023.7,55
702,劳魂,2026-01-19 17:00,-.4,300.5,4.8,0,1023.1,1024.5,47
702,劳魂,2026-01-19 18:00,-1.7,330.5,3.9,0,1023.1,1024.5,46
702,劳魂,2026-01-19 19:00,-2.3,337.2,3.4,0,1024.5,1025.9,49
702,劳魂,2026-01-19 20:00,-3.1,319.9,2.9,0,1024.9,1026.3,51
702,劳魂,2026-01-19 21:00,-3.6,326.4,4,0,1025.3,1026.7,57
702,劳魂,2026-01-19 22:00,-4.3,335.1,2.7,0,1025.3,1026.7,65
702,劳魂,2026-01-19 23:00,-5,317.7,4.3,0,1025.4,1026.8,63
702,劳魂,2026-01-20 00:00,-5.7,319,4,0,1025.9,1027.3,66
702,劳魂,2026-01-20 01:00,-6.2,9.6,2.6,0,1026.2,1027.6,67
702,劳魂,2026-01-20 02:00,-6.6,328.4,3.1,0,1026.4,1027.8,57
702,劳魂,2026-01-20 03:00,-6.9,71,2.8,0,1026.9,1028.3,61
702,劳魂,2026-01-20 04:00,-6.9,21.5,3,0,1026.8,1028.2,63
702,劳魂,2026-01-20 05:00,-7.2,45.3,3,0,1026.8,1028.2,62
702,劳魂,2026-01-20 06:00,-7.6,50.2,2.4,0,1026.7,1028.2,64
702,劳魂,2026-01-20 07:00,-8,17.4,2.2,0,1026.8,1028.3,67
702,劳魂,2026-01-20 08:00,-8.2,314.6,2.2,0,1027.6,1029.1,68
702,劳魂,2026-01-20 09:00,-7.8,14.4,3.2,0,1027.7,1029.2,61
702,劳魂,2026-01-20 10:00,-6.8,343.4,2.6,0,1028,1029.4,54
702,劳魂,2026-01-20 11:00,-5.4,331,3.8,0,1027.8,1029.2,49
702,劳魂,2026-01-20 12:00,-5,337.7,2.8,0,1027,1028.4,41
702,劳魂,2026-01-20 13:00,-3.3,311.3,1.9,0,1025.8,1027.2,41
702,劳魂,2026-01-20 14:00,-2.4,346.7,3.3,0,1025,1026.4,37
702,劳魂,2026-01-20 15:00,-1.2,343,3.2,0,1024.4,1025.8,35
702,劳魂,2026-01-20 16:00,-.6,327.5,2.4,0,1024.3,1025.7,33
702,劳魂,2026-01-20 17:00,-.9,25.8,2.9,0,1024.3,1025.7,33
702,劳魂,2026-01-20 18:00,-1.9,244.2,2.3,0,1024.6,1026,38
702,劳魂,2026-01-20 19:00,-2.6,338.2,3.1,0,1025.3,1026.7,44
702,劳魂,2026-01-20 20:00,-3.6,322.1,3.1,0,1025.9,1027.3,53
702,劳魂,2026-01-20 21:00,-4.6,325.6,3.1,0,1026.3,1027.7,60
702,劳魂,2026-01-20 22:00,-5.5,340.5,3.5,0,1026.5,1027.9,65
702,劳魂,2026-01-20 23:00,-6.7,22.9,1.4,0,1026.8,1028.2,69
702,劳魂,2026-01-21 00:00,-8.1,103.2,1.6,0,1026.5,1028,76
702,劳魂,2026-01-21 01:00,-9.1,0,.2,0,1026.6,1028.1,81
702,劳魂,2026-01-21 02:00,-8.7,242.8,1,0,1027.2,1028.7,79
702,劳魂,2026-01-21 03:00,-9.4,71.4,1.2,0,1027.3,1028.8,83
702,劳魂,2026-01-21 04:00,-8.4,26.4,2,0,1027.1,1028.6,76
702,劳魂,2026-01-21 05:00,-10.4,119.7,.5,0,1026.3,1027.8,79
702,劳魂,2026-01-21 06:00,-10.1,161.2,.7,0,1025.6,1027.1,84
702,劳魂,2026-01-21 07:00,-9.2,78.6,.5,0,1025.5,1027,83
702,劳魂,2026-01-21 08:00,-7,7,2.5,0,1025.9,1027.3,72
702,劳魂,2026-01-21 09:00,-6.6,31.3,3.3,0,1026.6,1028,73
702,劳魂,2026-01-21 10:00,-5.7,321,3.4,0,1026.9,1028.3,66
702,劳魂,2026-01-21 11:00,-4.3,324.9,3,0,1026.9,1028.3,62
702,劳魂,2026-01-21 12:00,-3.4,287.3,3.5,0,1026.4,1027.8,47
702,劳魂,2026-01-21 13:00,-2.5,277.9,5.4,0,1025.4,1026.8,46
702,劳魂,2026-01-21 14:00,-2.3,298.3,5.7,0,1025,1026.4,44
702,劳魂,2026-01-21 15:00,-2.3,273.6,5.2,0,1025.2,1026.6,42
702,劳魂,2026-01-21 16:00,-3,279.6,6.8,0,1025.7,1027.1,46
702,劳魂,2026-01-21 17:00,-3.8,302.4,5,0,1025.9,1027.3,52
702,劳魂,2026-01-21 18:00,-5.1,280.1,4.2,0,1026.4,1027.8,60
702,劳魂,2026-01-21 19:00,-5.6,297.1,3.3,0,1027.2,1028.6,63
702,劳魂,2026-01-21 20:00,-5.9,337,3.3,0,1027.8,1029.2,61
702,劳魂,2026-01-21 21:00,-6.4,319.4,2.2,0,1028.1,1029.5,64
702,劳魂,2026-01-21 22:00,-6.6,37,1.5,0,1028.1,1029.5,65
702,劳魂,2026-01-21 23:00,-8.1,95.5,1.3,0,1027.9,1029.4,73
702,劳魂,2026-01-22 00:00,-6.8,343.4,3,0,1027.6,1029,65
702,劳魂,2026-01-22 01:00,-7,283.7,3.4,0,1027.6,1029,68
702,劳魂,2026-01-22 02:00,-7.8,25.3,2.7,0,1027.6,1029.1,71
702,劳魂,2026-01-22 03:00,-8,25.6,2.2,0,1027.6,1029.1,73
702,劳魂,2026-01-22 04:00,-8.6,31.8,2.6,0,1027.6,1029.1,74
702,劳魂,2026-01-22 05:00,-9.8,64.2,1.7,0,1027.5,1029,77
702,劳魂,2026-01-22 06:00,-11,78.7,1.1,0,1027.8,1029.3,79
702,劳魂,2026-01-22 07:00,-10,33.2,2.1,0,1028.4,1029.9,77
702,劳魂,2026-01-22 08:00,-10.7,99.4,1,0,1029.1,1030.6,78
702,劳魂,2026-01-22 09:00,-8.5,23.3,2.7,0,1029.5,1031,72
702,劳魂,2026-01-22 10:00,-7.3,28.2,2.3,0,1030,1031.5,66
702,劳魂,2026-01-22 11:00,-5.7,342.6,3,0,1029.8,1031.2,59
702,劳魂,2026-01-22 12:00,-5.1,330.9,2.3,0,1029,1030.4,48
702,劳魂,2026-01-22 13:00,-3.2,333.6,1.9,0,1027.6,1029,45
702,劳魂,2026-01-22 14:00,-1.6,309.8,6.1,0,1026.8,1028.2,43
702,劳魂,2026-01-22 15:00,-.5,300.5,5.4,0,1026.1,1027.5,42
702,劳魂,2026-01-22 16:00,-1,301.5,4.8,0,1026,1027.4,47
702,劳魂,2026-01-22 17:00,-1.6,311.2,4,0,1026,1027.4,48
702,劳魂,2026-01-22 18:00,-2.7,299.7,4,0,1026,1027.4,53
702,劳魂,2026-01-22 19:00,-3.6,274.9,2.9,0,1026.5,1027.9,60
702,劳魂,2026-01-22 20:00,-4,318.9,2.9,0,1026.8,1028.2,63
702,劳魂,2026-01-22 21:00,-6,37.6,1.4,0,1027,1028.4,67
702,劳魂,2026-01-22 22:00,-7,77.7,.6,0,1026.9,1028.3,73
702,劳魂,2026-01-22 23:00,-7.8,0,.2,0,1026.8,1028.3,76
702,劳魂,2026-01-23 00:00,-6.8,49,1.6,0,1026.8,1028.2,74
702,劳魂,2026-01-23 01:00,-7.5,0,0,0,1026.8,1028.3,76
702,劳魂,2026-01-23 02:00,-7,61.8,.8,0,1027,1028.4,76
702,劳魂,2026-01-23 03:00,-7.8,0,.4,0,1026.8,1028.3,78
702,劳魂,2026-01-23 04:00,-7.9,50.3,.6,0,1026.4,1027.9,79
702,劳魂,2026-01-23 05:00,-8.5,28.2,.7,0,1026.3,1027.8,82
702,劳魂,2026-01-23 06:00,-7.8,53,2.1,0,1026.4,1027.9,79
702,劳魂,2026-01-23 07:00,-7.4,0,.3,0,1026.8,1028.2,83
702,劳魂,2026-01-23 08:00,-6.6,59,.6,0,1026.8,1028.2,84
702,劳魂,2026-01-23 09:00,-5,0,.3,0,1026.7,1028.1,73
702,劳魂,2026-01-23 10:00,-3.5,96.1,1.3,0,1027.1,1028.5,65
702,劳魂,2026-01-23 11:00,-1.4,79.9,2.3,0,1026.7,1028.1,59
702,劳魂,2026-01-23 12:00,.7,50.7,1.4,0,1025.9,1027.3,52
702,劳魂,2026-01-23 13:00,1.2,336,1.6,0,1025,1026.4,48
702,劳魂,2026-01-23 14:00,1.5,241.9,1.3,0,1024.3,1025.7,48
702,劳魂,2026-01-23 15:00,1.2,233.8,2.1,0,1023.8,1025.2,54
702,劳魂,2026-01-23 16:00,.9,352.7,1.7,0,1023.4,1024.8,57
702,劳魂,2026-01-23 17:00,0,43.5,2.6,0,1023.4,1024.8,69
702,劳魂,2026-01-23 18:00,-.9,24.7,.8,0,1023.1,1024.5,73
702,劳魂,2026-01-23 19:00,-2,111.1,.6,0,1023.5,1024.9,79
702,劳魂,2026-01-23 20:00,-3.5,0,.4,0,1023.7,1025.1,84
702,劳魂,2026-01-23 21:00,-3.7,34.5,.6,0,1023.5,1024.9,85
702,劳魂,2026-01-23 22:00,-6.2,0,.2,0,1023.4,1024.8,88
702,劳魂,2026-01-23 23:00,-5.5,68.7,.6,0,1023.1,1024.5,88
702,劳魂,2026-01-24 00:00,-5.3,0,.4,0,1022.5,1023.9,91
702,劳魂,2026-01-24 01:00,-4.7,0,.4,0,1022.1,1023.5,87
702,劳魂,2026-01-24 02:00,-5,0,0,0,1021.8,1023.2,89
702,劳魂,2026-01-24 03:00,-.9,280,2.5,.6,1022.1,1023.5,92
702,劳魂,2026-01-24 04:00,-.7,312.2,2.6,.2,1022,1023.4,89
702,劳魂,2026-01-24 05:00,-.8,329.3,2.7,0,1022.7,1024.1,87
702,劳魂,2026-01-24 06:00,-3.2,279.9,3.7,0,1023.4,1024.8,68
702,劳魂,2026-01-24 07:00,-4.8,27.3,1.5,0,1024.3,1025.7,76
702,劳魂,2026-01-24 08:00,-7.4,60.6,.6,0,1025,1026.4,82
702,劳魂,2026-01-24 09:00,-5.9,72.5,.6,0,1025.8,1027.2,81
702,劳魂,2026-01-24 10:00,-2.7,44.6,2,0,1026.2,1027.6,64
702,劳魂,2026-01-24 11:00,-1.8,309.3,2.1,0,1027,1028.4,62
702,劳魂,2026-01-24 12:00,-1.3,357.3,2.2,0,1026.6,1028,54
702,劳魂,2026-01-24 13:00,0,352,3.6,0,1025.8,1027.2,47
702,劳魂,2026-01-24 14:00,.4,329.3,3.8,0,1025.1,1026.5,45
702,劳魂,2026-01-24 15:00,.5,309.1,4.5,0,1024.5,1025.9,46
702,劳魂,2026-01-24 16:00,.6,307.6,4.3,0,1024.1,1025.5,44
702,劳魂,2026-01-24 17:00,.1,311,4.6,0,1024.1,1025.5,43
702,劳魂,2026-01-24 18:00,-1,277.6,4,0,1024.9,1026.3,52
702,劳魂,2026-01-24 19:00,-1.8,297.5,2.8,0,1025.8,1027.2,59
702,劳魂,2026-01-24 20:00,-3.2,269.3,1.4,0,1026.5,1027.9,65
702,劳魂,2026-01-24 21:00,-5.2,180.3,1.2,0,1026.7,1028.1,75
702,劳魂,2026-01-24 22:00,-5.6,0,.3,0,1026.7,1028.1,77
702,劳魂,2026-01-24 23:00,-5.6,61.3,.7,0,1026.6,1028,79
702,劳魂,2026-01-25 00:00,-5,25,.6,0,1026.9,1028.3,81
702,劳魂,2026-01-25 01:00,-4.2,0,.4,0,1027.2,1028.6,77
702,劳魂,2026-01-25 02:00,-5.7,0,.2,0,1027.6,1029,83
702,劳魂,2026-01-25 03:00,-3.3,57.3,2.9,0,1028.3,1029.7,66
702,劳魂,2026-01-25 04:00,-4.1,197,1.9,0,1028.4,1029.8,65
702,劳魂,2026-01-25 05:00,-8.4,90.2,1.5,0,1028.7,1030.2,82
702,劳魂,2026-01-25 06:00,-8.2,19.9,.9,0,1028.6,1030.1,77
702,劳魂,2026-01-25 07:00,-9,36.1,2.1,0,1028.6,1030.1,79
702,劳魂,2026-01-25 08:00,-9.4,199.3,2,0,1028.7,1030.2,81
702,劳魂,2026-01-25 09:00,-5.6,227.2,1,0,1029.2,1030.6,72
702,劳魂,2026-01-25 10:00,-2.8,263,1.5,0,1029.6,1031,59
702,劳魂,2026-01-25 11:00,-2.3,12.5,1.8,0,1029.8,1031.2,49
702,劳魂,2026-01-25 12:00,-1.2,203.4,2.8,0,1029.7,1031.1,43
702,劳魂,2026-01-25 13:00,.3,249.4,3.1,0,1029,1030.4,40
702,劳魂,2026-01-25 14:00,1.2,250.2,3.4,0,1028.4,1029.8,39
702,劳魂,2026-01-25 15:00,1.3,232.3,4.1,0,1028.1,1029.5,41
702,劳魂,2026-01-25 16:00,.9,252.7,4.9,0,1028.2,1029.6,46
702,劳魂,2026-01-25 17:00,-.6,255.7,4.2,0,1028.2,1029.6,55
702,劳魂,2026-01-25 18:00,-2.5,229,1.7,0,1028.6,1030,62
702,劳魂,2026-01-25 19:00,-4.5,238.3,2.9,0,1029.1,1030.5,68
702,劳魂,2026-01-25 20:00,-3.3,284.8,3,0,1030.2,1031.6,61
702,劳魂,2026-01-25 21:00,-7.9,129.9,2.4,0,1029.2,1030.7,78
702,劳魂,2026-01-25 22:00,-7.4,63.5,1.3,0,1029,1030.5,77
702,劳魂,2026-01-25 23:00,-8.1,325.2,.6,0,1029.2,1030.7,82
702,劳魂,2026-01-26 00:00,-9.3,0,.3,0,1028.7,1030.2,85
702,劳魂,2026-01-26 01:00,-9.9,254.7,.9,0,1027.8,1029.3,86
702,劳魂,2026-01-26 02:00,-8.9,0,.2,0,1027.8,1029.3,86
702,劳魂,2026-01-26 03:00,-9.5,123.8,1.4,0,1028.1,1029.6,84
702,劳魂,2026-01-26 04:00,-9.3,0,.3,0,1027.8,1029.3,87
702,劳魂,2026-01-26 05:00,-9.9,241,1,0,1027.7,1029.2,87
702,劳魂,2026-01-26 06:00,-10.1,0,.2,0,1028,1029.5,87
702,劳魂,2026-01-26 07:00,-10.2,80.7,2,0,1027.6,1029.1,86
702,劳魂,2026-01-26 08:00,-9.4,0,.1,0,1027.1,1028.6,84
702,劳魂,2026-01-26 09:00,-6.9,0,.4,0,1027.2,1028.6,78
702,劳魂,2026-01-26 10:00,-3.9,205.2,1,0,1027.3,1028.7,70
702,劳魂,2026-01-26 11:00,-2.3,120,1.5,0,1026.8,1028.2,61
702,劳魂,2026-01-26 12:00,-1.1,182.9,.7,0,1026.2,1027.6,65
702,劳魂,2026-01-26 13:00,-.7,295.4,1.5,0,1024.4,1025.8,59
702,劳魂,2026-01-26 14:00,0,331.2,2.4,0,1023.9,1025.3,53
702,劳魂,2026-01-26 15:00,.3,294.3,1.5,0,1022.9,1024.3,47
702,劳魂,2026-01-26 16:00,.8,234.5,1,0,1022.5,1023.9,48
702,劳魂,2026-01-26 17:00,.4,221.4,1.9,0,1022.5,1023.9,57
702,劳魂,2026-01-26 18:00,-1,247.3,2.3,0,1022.8,1024.2,68
702,劳魂,2026-01-26 19:00,-.8,281.9,2.4,0,1023.3,1024.7,70
702,劳魂,2026-01-26 20:00,-1.8,246.3,1.5,0,1023.5,1024.9,75
702,劳魂,2026-01-26 21:00,-3,212.7,1.4,0,1023.7,1025.1,79
702,劳魂,2026-01-26 22:00,-3.2,0,.1,0,1024.1,1025.5,82
702,劳魂,2026-01-26 23:00,-3,38,1.1,0,1024.1,1025.5,79
702,劳魂,2026-01-27 00:00,-4.3,0,.3,0,1023.9,1025.3,86
702,劳魂,2026-01-27 01:00,-2.6,42.2,1.2,0,1023.4,1024.8,80
702,劳魂,2026-01-27 02:00,-2.4,0,0,0,1023.3,1024.7,83
702,劳魂,2026-01-27 03:00,-2.9,0,0,0,1023.4,1024.8,82
702,劳魂,2026-01-27 04:00,-3.3,0,.1,0,1023.5,1024.9,85
702,劳魂,2026-01-27 05:00,-4.9,93.3,.8,0,1023.8,1025.2,91
702,劳魂,2026-01-27 06:00,-4.5,0,.2,0,1023.7,1025.1,90
702,劳魂,2026-01-27 07:00,-6.4,0,.1,0,1024.2,1025.6,91
702,劳魂,2026-01-27 08:00,-6.9,285.1,.5,0,1025,1026.4,90
702,劳魂,2026-01-27 09:00,-3.6,100.8,.5,0,1025.6,1027,85
702,劳魂,2026-01-27 10:00,-1.4,9,2.6,0,1025.7,1027.1,63
702,劳魂,2026-01-27 11:00,.2,305.4,1.7,0,1026,1027.4,61
702,劳魂,2026-01-27 12:00,.6,275,3.3,0,1025.4,1026.8,51
702,劳魂,2026-01-27 13:00,2.1,283.4,2.5,0,1024.5,1025.9,43
702,劳魂,2026-01-27 14:00,2.8,312.9,3.9,0,1023.6,1025,34
702,劳魂,2026-01-27 15:00,2.9,256.2,5.7,0,1023.4,1024.8,38
702,劳魂,2026-01-27 16:00,1.6,273.4,6.7,0,1023.6,1025,44
702,劳魂,2026-01-27 17:00,.3,274.2,6.2,0,1024,1025.4,48
702,劳魂,2026-01-27 18:00,-1.2,290.4,4.9,0,1024.4,1025.8,54
702,劳魂,2026-01-27 19:00,-2,289.2,3.3,0,1025.1,1026.5,58
702,劳魂,2026-01-27 20:00,-2.3,304.3,3.6,0,1025.6,1027,61
702,劳魂,2026-01-27 21:00,-2.9,302,3,0,1026.1,1027.5,63
702,劳魂,2026-01-27 22:00,-2.7,317.4,2.8,0,1026.5,1027.9,59
702,劳魂,2026-01-27 23:00,-3,311.5,1.5,0,1026.9,1028.3,56
702,劳魂,2026-01-28 00:00,-6.8,0,.2,0,1027.2,1028.6,76
702,劳魂,2026-01-28 01:00,-6.7,0,.3,0,1026.9,1028.3,76
702,劳魂,2026-01-28 02:00,-4,329.5,3.4,0,1027.4,1028.8,64
702,劳魂,2026-01-28 03:00,-5.1,344.9,3.3,0,1027.8,1029.2,67
702,劳魂,2026-01-28 04:00,-5.6,329.3,2.9,0,1028,1029.4,65
702,劳魂,2026-01-28 05:00,-6.4,37.5,1,0,1028.2,1029.6,68
